character,scene,dialogue
Kent,Tue,"Well, except that you're here. Things haven't changed much since I've been gone."
Kent,Tue2,Except that we have a new farmer in town.  Things haven't changed much since I've been gone.
Kent,Wed6,... What's sad is that I can't even remember their faces. ...I lost a lot of friends in battle. 
Kent,Wed,"You've been here a while now, haven't you? Your farm must be thriving."
Kent,Thu6,I wish I could've been there for him.  Sam has really grown up since I left. He's a man now. I've been up since 4 o'clock... sometimes I wonder if I'll ever get back into a normal routine.   Kent1
Kent,Thu,You probably know him better than I do...  Are you friends with my son?
Kent,Thu_inlaw_Sam,"Hey, @. Are you enjoying the married lifestyle?"
Kent,Fri,"It looks like a decent day for fishing, doesn't it?"
Kent,Sat,Jodi tells me you've really become a part of this community. I'm glad to hear it.
Kent,Sat8,"I'm sure you can understand. I have trouble sleeping, so please excuse me if I seem tired."
Kent,Sun,I'm used to having more structure in my day. I don't know what to do with myself now that I'm back.
Kent,event_popcorn1,You keep quiet! Stop trying to turn me against my wife. 
Kent,event_popcorn2,"You're absolutely right, @.  ... "
Kent,event_popcorn3,Don't lie to me! I hate lies more than anything! 
Krobus,4,"You haven't... slain any of my friends, have you? ...Have you encountered others like me, in the mines? I'm sorry if they were hostile towards you. You see, we've learned to fear humans... there have been too many... unpleasant encounters."
Krobus,8,A 1000 year war between my people and the dwarves recently ended. There's still a lot of resentment on both sides.
Krobus,15,"Please keep my location a secret. If the dwarves knew of me, they'd surely send an assassin."
Krobus,Fri,...
Krobus,reject_868,"I'd bring that to the Wizard if I were you! Oh, it's an arctic shard! That's a very rare magical item."
Krobus,Wed,I find things here and I sell them. Care to buy anything?
Krobus,Wed6,"I wouldn't eavesdrop, though!  If you put your ear up to the right pipe, you can hear into any house from down here."
Krobus,Thu,Humans tend to destroy things they can't understand. Please don't tell anyone about me.
Krobus,Thu6,"But regardless, if the townspeople knew about me, I might not be safe here. Most humans are frightened by us shadow people... maybe for good reason.  Please don't tell anyone about me."
Krobus,Tue,Care to buy anything? The conditions in here are perfect. I am too sensitive to sunlight to go out on most days.
Krobus,Mon,"I've spent a lot of time observing humans. I know you like to shop. Care to see my wares? Please, don't be alarmed. I am different than the others."
Krobus,Mon2,Back again? I suppose it does fit into my theory of human behavior.
Krobus,Mon6,'Krobus' means 'bridge-crosser' in our language.
Krobus,Sat,On Fridays I stay silent as a sign of devotion to Yoba.
Krobus,Sun,"...Sorry, I'm still a little wary of humans. My shop is still open to you, however."
Krobus,Sun4,"You're not like the other humans, are you?"
Krobus,Sun8,You've opened my eyes to the world of humans. I appreciate that.
Krobus,divorced,...
Leo,Mon,Hi... Everything okay?
Leo,Mon4,But I'm sure there's a lot more out there I don't know.  I've learned a lot from my parrot family...
Leo,Tue,"Sun can't find us beneath the leaves. We trick him! Haha...  When Sun is angry, it feels good in the jungle."
Leo,Wed,...Sorry... I'm shy today. 
Leo,Wed2,Be careful in the volcano... the spirits don't like outsiders.
Leo,Thu,I don't talk to them much. I feel safer with my own kind...  Have you met the others like you?
Leo,Fri,"I wonder if there are other bird families out there?  One time... I was at the top of the volcano at night, and I saw lights far, far away."
Leo,Fri3,I wonder if I could see your home from the top of the volcano?
Leo,Sat,You go on... have fun. Let me be sad.  ...I'm sad today. 
Leo,Sun,"I guess they don't want to be friends...  I try to speak to them... but they fly away.  When it rains, strange birds visit."
LeoMainland,4,I thought only birds could fly... I saw a big mango floating in the sky. Linus told me it was a hot-air balloon! 
LeoMainland,18,"I think I'll stick to my feathers. But I looked funny... like a fuzzy mango!  When I first arrived, Linus made me a suit out of leaves, like his..."
LeoMainland,LeoDeparture,But I have a plan... I'm going to rely on my friends. I need to find some place to live... 
LeoMainland,Thu8,"I'm a very flexible person!  But, I got used to it after a while. It felt bad at first... to leave the island and set foot in a strange land. "
LeoMainland,Thu10,"For once, I feel like I belong... I felt like a stranger here, at first. But I've made a lot of friends! "
LeoMainland,Tue,"Miss Penny says she's impressed with how much I know! ...Luckily, I remember some things from my old, old life... before washing up on the island... so it's not as difficult as it could be. Miss Penny is doing her best to get me up to speed in my schooling. She's really nice..."
LeoMainland,Tue10,"It was a big change for everyone. But we're good friends now!  I'm sure Jas and Vincent thought I was weird, at first. I accidentally squawked at the school table a few times... that didn't help. "
LeoMainland,Wed,"Mayor Lewis says I'm on the fast track to becoming a 'well-rounded citizen'... whatever that means. Between Linus and Miss Penny, I'm going to learn everything there is to learn! "
LeoMainland,Thu,"If you listen closely, they might tell you something. Have you ever noticed all the interesting birds that live here?"
LeoMainland,winter_Thu,I'm a little jealous of their warm coats...  The birds of this valley don't mind the cold so much.
LeoMainland,Fri,Though... I do kind of miss having golden walnuts for breakfast every morning...  Linus has been teaching me about all the wild food in the valley. There's a lot of good stuff out here! 
LeoMainland,winter_Fri,He says if I eat enough of it it'll keep me warm this winter!  Linus taught me how to make a special spice berry rubbed fish...
LeoMainland,Fri8,I'm having a hard time getting used to it... so dry...  Uncle Linus says I should 'cook' my fish before eating it... 
LeoMainland,Mon,"You know, I was scared when you first arrived... I knew my life was about to change.  Hey, @. Nice to see you back on the island, just like old times. This is fun!"
LeoMainland,Sun,"It's nice to be able to come back and visit. You know, Stardew Valley might be my new home... but the island will always be my home, too."
LeoMainland,Sat,"But I'm not even close to being ready, yet. This world is already so strange to me, and I'm very comfortable here right now!  Maybe some day, I'll visit Zuzu City... "
LeoMainland,Sun10,The parrots want me to thank you for all the golden walnuts you've found. They're really enjoying them. 
LeoMainland,Sat10,Hahaha... who cares. I'll figure it out some day.  Or am I too weird?  But... do you think Jas would ever like a guy like me?  @? Um... I'm a little embarrassed to ask... 
Lewis,Introduction,"Your grandpa used to complain about the rickety old bed. But I think, deep down, he actually loved that house. So, how was your first night in the old cottage?"
Lewis,Resort,"I'm impressed, @. You've really fixed up the place! "
Lewis,Resort_Leaving,Everyone aboard! We're heading back to the valley!
Lewis,Resort_Shore,"I'd better not stay in the sun too long, or my moustache will dry out. Vacation opportunities like this could really expand the local economy!"
Lewis,Resort_Chair,"Hehe... look at this place! I don't know how you did it, but this little vacation spot is the talk of the town. "
Lewis,Resort_Bar,Hehe... Gus is really in his element.
Lewis,pamHouseUpgrade,"@, I heard what you did for Pam and Penny... now  the kind of community support I love to see in Pelican Town! "
Lewis,pamHouseUpgradeAnonymous,"Regardless of who paid, I love seeing this kind of community support in Pelican Town!  @, did you hear? Someone paid Robin to build Pam and Penny a house! Robin won't tell me who it was, though."
Lewis,willyCrabs,... ... can you smell that? I've been catching hints of fresh crab all day... 
Lewis,cc_Begin,"... ... Ah, I sense you've been spending some time in the old Community Center. It's good to know someone's taking care of the place."
Lewis,cc_Complete,"I've never felt such an overwhelming pride in our community. You've done Pelican Town a great service, @. "
Lewis,cc_Bus,"That old thing has been dormant for decades... This is truly a great mystery. @, did you hear? It seems the old town bus started working again overnight! "
Lewis,joja_Begin,"I just hope this doesn't mar my record as Mayor.  So, the old Community Center is gone... I guess times change, and good things come and go... Yet I can't help but feel a sense of loss. "
Lewis,Mon," The valley is known for producing some of the finest spring flowers!  It's a good season to start thinking about gardening, even for us non-farmers."
Lewis,Tue,I'll be interested in seeing what kinds of things you put in there. Just place anything you want to sell in the shipping box next to your house.
Lewis,Saloon_Entry,"Hi, Gus!"
Lewis,Tue2,At the start of each season you'll have to remove the previous season's dead crops. It's easiest with a scythe.
Lewis,spring_3,"Have you planted any spring crops yet? The season doesn't last forever, you know."
Lewis,Town_57_40,"Hmm... I hope these aren't scale bugs...  Hmm... are these aphids?   .5Good morning! I'm just checking on the garden as usual.  You're in town early, huh? Finished with your farm chores already?  .3"
Lewis,Wed,Yes? Hmm... tax collection...  ...spring festivities expenses... ... 
Lewis,spring_10,Ah... There's nothing like a strong cup of tea in the morning.
Lewis,Thu,"I like to visit once a week or so to catch up on things, anyway. The saloon can get pretty lively at night. Sometimes we even put a coin in the jukebox  "
Lewis,Saloon,It's good to stop by once in a while and see what the latest news is.  Good evening! It's nice to see you socializing with the townsfolk.
Lewis,Saloon4,"Your grandfather always worked himself too hard... I'll have an extra beer in his honor tonight. Good evening, @! I'm glad to see you relaxing at the saloon. It's good for you to take a break now and then. "
Lewis,Fri,I hope things are going well on  farm. I'd hate to see it all dried up.
Lewis,Sat,"I'm on the job seven days a week, though. Everyone seems a little happier on the weekends, don't you think?"
Lewis,Sun,I like being Mayor. No one ever runs against me when it's time for an election. I like to think that it means I'm doing my job well. I've been Mayor of Pelican Town for over twenty years!
Lewis,event_secret1,Thank you @. I won't forget this.
Lewis,event_secret2,You're terrible.   ... I can't believe you would do that... 
Lewis,summer_Mon,"Gardening is a hobby of mine, so I'm excited for this warm weather."
Lewis,summer_Town_57_40,"It's early but the air is already quite warm. Summer is nice for an old guy like me hehe. Good morning! Can you smell the sweet scent of these dew-lilies?  .3Ah, my flowers are growing wonderfully!   .3"
Lewis,summer_Tue,We're both too busy for stories right now. How did I become Mayor in the first place? It's a long story.
Lewis,summer_Wed,The moonlight jellies will be here soon. It's one of my favorite things about the valley.
Lewis,summer_Thu,I like to visit once a week or so to catch up on things. And to get a taste of Gus' authentic spaghetti. The saloon gets pretty lively at night.
Lewis,summer_Fri,Hmm... I wonder if it's anyone's birthday today? I'd better check the calendar by Pierre's shop.
Lewis,summer_Sat,"I'm on the job seven days a week, though. Everyone seems a little happier on the weekends, don't you think?"
Lewis,summer_Sun,"I do enjoy a fresh blueberry. Say, are you growing any blueberries on your farm?"
Lewis,fall_Mon,Just be persistent and you'll get through to them.  Some of the townsfolk are wary of strangers. You'll have to win their trust before they open up to you.
Lewis,fall_Tue,"That makes me feel really old.  It was around this time of year when I first became Mayor, over twenty years ago."
Lewis,fall_Wed,"Oh, that's right... I don't have a suggestion box. If you have any suggestions for the town, just drop a note into my suggestion box."
Lewis,fall_Wed2,Every Wednesday I have buckwheat waffles and coffee for breakfast. It's a little tradition I keep to keep the bachelor life interesting. 
Lewis,fall_Town_57_40,"Ah, you're in town early, huh? Finished with your farm chores already? Good morning! We're slowly entering the cold months, so I'm seeing my garden to a gentle end.  .3Hmmm... these strange little mushrooms have been popping up in my wood chips. I wonder what kind they are?  .3"
Lewis,fall_Thu,I like to visit once a week or so to catch up on things. The saloon gets pretty lively at night.
Lewis,fall_Fri,I hope things are going well for you on the farm.
Lewis,fall_12,If you place them near flowers you can get different types of honey. Do you have any bee houses on your farm?
Lewis,fall_19,Sometimes you can tell if there's something buried underground. Just keep your eyes open.
Lewis,fall_Fri4,"I'll see you later. ...The ingredients may be secret, but the smell isn't. Have you tried Gus' 'secret' spaghetti sauce? "
Lewis,fall_Sun,"Are you doing your best on the farm, @? You'll have to accomplish things in many areas if you want to become a well-rounded citizen."
Lewis,winter_1,"At least you'll know where to find them!  Well, winter is here! That means the townspeople will be spending most of their days indoors."
Lewis,winter_Mon,I hope you had a productive year! Another year is almost over!
Lewis,winter_Tue,I've got to start coming up with a plan for improving our town next year!
Lewis,winter_Wed,"You still need to make money in the winter! I'll still come by every night to collect your produce, even in the snow."
Lewis,winter_Fri,I hope things are going well for you on the farm.
Lewis,winter_Fri6,......  Is it worth it?  I've never been married. I have no family. All I live for is to be Mayor. 
Lewis,winter_Sun,"If you see Marnie, tell her I say 'hi'. Hi there, @! How're you doing today? "
Linus,Introduction,Don't mind me. I just live out here alone. A stranger?... Hello.
Linus,reject_869,What do you have there? Looks like it would make good bait. 
Linus,cc_Boulder,"I'm happy for the old rock to see more of the world, though.  My old friend, the glimmering boulder, has moved on. It may not seem like an important event, but to me it's a big change."
Linus,MovieInvitation,"I'll head over there in a little while. Oh... me? I usually wouldn't, but... okay. It's nice of you to think about me."
Linus,Mon,I live out here by choice. The crisp air of the wilderness is all I care to know.
Linus,Tue,I'm just minding my own business. ...Have you come to ridicule me?
Linus,Wed,I don't know you well enough to trust you. Sorry.
Linus,Thu,...Hmm? Do you want something from me?
Linus,Fri,It's happened before.  Please don't destroy my tent.
Linus,Sat,"I don't need new friends. I'm happy by myself, you know."
Linus,Sun4,I like living out here in the open air. That's what they don't understand. It would be nice if the townspeople could accept me for who I am. 
Linus,Tue4,I think we all have a hidden urge to return to nature. It's just a little scary to make the leap. You can learn to survive in the wild. I have.
Linus,Wed6,"If you can fully understand the reasons behind your thoughts, you'll have reached a new level of being. I spend a lot of time thinking."
Linus,Wed2,I have to be wary of strangers. Most people don't like a 'wild man'.
Linus,Thu4,"People are afraid of the unknown.  The people here seem nice, but they avoid me."
Linus,Fri4,"Go in peace, young one. Spend time with them and they might tell you their secrets. You can learn a lot from trees."
Linus,Sat4,"I also spend a lot of time reading. One of the reasons I stopped in the valley was for the great library. I have everything I need to survive, and more. Nature plays a wonderful tune if you can only learn to listen."
Linus,Sun,I don't like to stay in one place for too long. There's just too much to experience in the world. Someone was throwing rocks at my tent last night... I just had to wait it out.    linusVandal
Linus,summer_Mon4,You'll have to find out for yourself. During all these years I've discovered a few secrets about life.
Linus,summer_Mon,It's so easy to get caught up in the noise of modern life. Your best years will pass you by in a formless blur. That's why you'v got to learn to slow down.  I saw a heron wading gracefully through the morning mist. Such are the treasures of a quiet life.   LinusHeron
Linus,summer_Tue4,"How have you been, my young friend?"
Linus,summer_Wed6,Then at night I've got a warm meal to look forward to. Ah... summer. The warm sun heats up the cans for me.
Linus,summer_Thu4,I should do some foraging. Some things are best left unsaid... I have my own reasons for living alone like this.
Linus,summer_Fri4,"Even if you don't believe in the spirit of the fish, it's a good mental exercise. We need to be aware of our effect on the environment. Whenever you catch a fish, take a moment to thank it for its sacrifice."
Linus,summer_Sat4,You can find rainbow trout in streams right now.
Linus,summer_Sun,"Plus, the fruits of the wild are growing everywhere. This is an easier time of year for me. I don't have to worry about staying warm."
Linus,fall_Mon,Just be cautious if you go in there. They hold some hidden secrets. I've explored deep into the caves.
Linus,fall_Tue4,Do you have enough lumber to keep your house warm? I need to start gathering lumber for the winter. Some joker sprayed paint all over my home during the night... It took hours to scrub it off this morning.   LinusFall1
Linus,fall_Wed4,"You have to understand your thoughts before you can control them. I don't have many responsibilities, so I spend my time thinking."
Linus,fall_Sun,I don't like to stay in one place for too long.
Linus,fall_Sun6,There's nothing quite like a feast of wild mushrooms in the fall. 
Linus,winter_Mon,It can get really cold if you live in a tent. 
Linus,winter_Tue4,"I'm a human like everyone else. I just have a different lifestyle. Thanks for not shunning me, @. It takes a lot of wisdom to override your base instincts."
Linus,winter_Wed4,"But let's put that in the past, okay? You and I are friends now, I think. I'm sure you understand why I'm cautious of strangers."
Linus,winter_Thu4,"If you have any animals you should keep them inside. Winter is tough, but you can still fish and forage to get by."
Linus,winter_Fri4,But I wouldn't deny them their beauty sleep.  The trees go to sleep during the winter. It makes it a bit lonely out here.
Linus,winter_Sat4,"So, have you discovered anything interesting in the mines? Thanks for stopping by. I was actually feeling a little lonely this morning."
Linus,winter_Sun,It's best to look at the positive side of things.  Sleeping on the ground is good for my back.
Marnie,Introduction,"I sell livestock and animal care products at my ranch. You should swing by some time.  Ah, Mayor Lewis told me you just arrived. I'm Marnie!"
Marnie,Resort,Hehe... finally a chance to show off all my hard work at aerobics club. 
Marnie,Resort_Leaving,I feel warm.
Marnie,Resort_Shore,Hee hee... It's interesting to see everyone in their bathing suits.
Marnie,Resort_Chair,Ew... the chair's wet.
Marnie,Resort_Bar,Phew... It's hot! 
Marnie,reject_789,...Um... What? Heh.. I don't know what that is...  Gah! 
Marnie,Mon,"I love animals, Mr. @. If you treat yours well I'm sure we'll become good friends!^I just love animals, Ms. @. Treat them kindly and we'll become friends, I'm sure!"
Marnie,Mon4,"I just hope my chickens aren't too upset when I take their eggs.  Animals are so innocent, so sweet. And If I don't look after them, who will? "
Marnie,Thu_2,"Taking care of animals is easy as long as you don't forget about them!  You've been here a while, now... how's your farm doing?"
Marnie,Saloon,Now that I'm here I can finally relax and socialize a bit.
Marnie,Saloon_Tue,There aren't very many people here today... 
Marnie,Saloon_Wed,"It's nice of you to show up! It's a little more lively now. I spilled a whole bucket of milk on the floor today, it was horrible. And such a waste of my poor Belinda's hard work.    marnieAnimalSal"
Marnie,Saloon_Thu,Phew! It sure feels good to kick back after a hard day's work.
Marnie,Saloon_Fri, doesn't seem to notice that you're there...
Marnie,Saloon_Sun,... I wasn't very productive today.
Marnie,Saloon_Sat,I always see Clint here but he won't talk to anyone. He just glances over his shoulder now and then. 
Marnie,Tue,"He helps me out with the chickens, so I'm not complaining. My nephew Shane has been staying at my place the last few months."
Marnie,Wed,"Adios. I could use the cash...  Or you can buy it from me, of course!  You can use a scythe to cut feed from grass."
Marnie,Thu,"Just keep treating your animals with respect and good things will happen. Although, I'll need to make sure there's a market for them, so you'll have to prove your skill with animals first. I might be getting some different kinds of animals in the future. Hi. Need something?"
Marnie,Fri,"Animals are great company, but I need to spend time with people, too. You can catch me at the saloon most nights."
Marnie,Fri4,I would be so lonely if Shane ever moved out. I think someone in town has taken a liking to me.     marnieLike
Marnie,Fri6,"It seems so empty in there, doesn't it? I wonder if Mr. Lewis gets lonely in that big house of his...  "
Marnie,Sat,"I would avoid that place if I were you... One time I heard this terrible, otherworldly noise coming from there.  Have you been to that strange tower west of my house?"
Marnie,Sun,"Feel free to visit us any time you please. Hey there, it's good to see ya!"
Marnie,Sun8,I'm glad we've become friends. I know I can trust you to take care of my dear animals. Hi @! 
Krobus,Rainy_Day_0,"Do you like rainy days as much as I do, @?"
Krobus,Rainy_Day_1,We're different in so many ways... but that's alright.
Krobus,Rainy_Day_2,"I hope it's not too strange. Good morning, @. I went out early and found this for you. [305 308 203 795 397]"
Krobus,Rainy_Day_3,I wonder if the wizard knows about... this? I hope he can keep a secret. 
Krobus,Rainy_Day_4,"They say it's a condition of my people. As much as I try to be civilized, I have the urge to be mischievous sometimes... "
Krobus,Rainy_Day_Krobus,"Ah, It's more humid today with the rain... I feel a lot more comfortable."
Krobus,Rainy_Night_0,"On nights like this, those who gaze out windows sometimes see shadowy figures. To think... it might've been me. "
Krobus,Rainy_Night_1,"Most of them despise humans, you know. If the other shadow people knew about our living arrangement, they would... 'punish' me. "
Krobus,Rainy_Night_2,"You're sopping wet, and cold! Isn't that dangerous to your species? "
Krobus,Rainy_Night_3,"I already had dinner, but it wasn't something you'd be able to eat... sorry."
Krobus,Rainy_Night_4,"Ever since I left my people, I've been searching for a new home... now I belong somewhere. That means everything to me."
Krobus,Rainy_Night_5,"It's said that my people came here long ago, when a great catastrophe allowed spirits from the void to cross into the physical plane."
Krobus,Rainy_Night_Krobus,"The sewers were my refuge... I felt safe there. But don't worry... I feel the same way about my new home, too. The sound of the rain reminds me of the sewers... it's comforting."
Krobus,Indoor_Day_0,"If I could come help you, I would... but I'll do my best to keep the house in order."
Krobus,Indoor_Day_1,"You can eat it later, don't worry about it... I tried my best to make human food... [203 204 651 225]"
Krobus,Indoor_Day_2,"But I understand that you need to! Please don't feel like you have to stay here with me.  I'm happy here, in the house. I like to spend all my time in a good spot... I don't need to ""get out"" like humans do."
Krobus,Indoor_Day_3,What? You mean you don't do that?  I'm considering spending my day all balled up and wedged in the corner...
Krobus,Indoor_Day_4,"On Fridays, I like to stay quiet out of respect for Yoba. I hope you don't mind."
Krobus,Indoor_Day_Krobus,"I wish I could help you on the farm, but I can't go out in the sun..."
Krobus,Indoor_Night_0,"I cleaned all the bugs out of the house today... Sorry, I didn't save you any!  "
Krobus,Indoor_Night_1,"You feel solid... sometimes I wish I had bones, too... "
Krobus,Indoor_Night_2,"I hope so... Sometimes I wonder if humans and shadow people could really ever co-exist... It's a lovely idea, but is it realistic? "
Krobus,Indoor_Night_3,I wish all my fellow shadow people could know this feeling. Sometimes I pause and think of all that I've learned about humans from you...
Krobus,Indoor_Night_4,"Okay!  I have a hard time understanding human expression. B... but... you're happy living with me? I want to be a good housemate for you, but I never know if I'm doing well...   "
Krobus,Indoor_Night_Krobus,"Hi, @. Welcome home. You look like you've been working hard out there! "
Krobus,Outdoor_0,"I'll stay out here for just a bit, but we've got to be careful... if anyone approaches I'll need to hide!"
Krobus,Outdoor_1,It's rare that I can step outside!
Krobus,Outdoor_2,What a beautiful day! 
Krobus,Outdoor_3,Wide open spaces make me nervous... 
Krobus,Outdoor_4,"Please go about your day, I'll just stay here and guard the house."
Krobus,Outdoor_Krobus,"I haven't had breakfast yet! I'll wait here for a bit, and see if any bugs come my way."
Krobus,OneKid_3,"I'm not sure how, but Yoba has blessed this house with a 'child'..."
Krobus,TwoKids_0,Don't worry... I already made  and  a void egg omelet.
Krobus,TwoKids_2,I worry about the future of the children... But I trust that Yoba has a plan for them.
Krobus,TwoKids_3,"This house has been blessed with two children, now... Does that mean Yoba approves of our unconventional living arrangement?"
Krobus,Good_1,"... Oh, wait... I'm just shedding my skin.  I feel a sensation in my body... is this... 'platonic love'? "
Krobus,Good_2,I've learned to overcome my bias against humans... but Dwarves still disgust me. 
Krobus,Good_3,"You started nibbling on me during the night, and mumbling about 'black lick or ish'... what did you mean by that? "
Krobus,Good_0,"We're making progress, and I feel really hopeful. "
Krobus,Good_5,I was just admiring this lovely house... what a wonderful place. 
Krobus,Neutral_0,"I won't ever grow old, but you will. Sometimes it makes me sad... but that's okay. "
Krobus,Neutral_1,Do you think your Grandpa would approve of a monster living in his house?
Krobus,Neutral_2,Do you think we could get in trouble for living together? 
Krobus,Neutral_3,It's so bright in here... I might close my eyes for a few hours. 
Krobus,Neutral_4,"I can't go outside, I can only eat certain food, I need the temperature a certain way... I hope it's not too much of a bother to live with me, @. "
Krobus,Neutral_5,Welwick says I'm cursed today. 
Krobus,Neutral_6,"I'll tell you a secret... I don't actually sleep, I just lay there with my eyes closed..."
Krobus,Neutral_7,"You're a strange one, to want to live with a creature like me."
Krobus,Neutral_8,I'm going to clean the house all day! This is fun. 
Krobus,Neutral_9,I wonder if we'll live here our entire lives? Moving would probably be too dangerous for me.
Krobus,Bad_1,... Maybe I should've stayed with my own kind. 
Krobus,Bad_0,...Do you still like me? 
Krobus,Bad_2,"Are you still happy, living with me? "
Krobus,Bad_4,I think you'd be happier living with another human... 
Krobus,Bad_5,I've detected a change in your behavior... what does it mean?  
Krobus,Bad_6,You only have one short life to live... are you certain you want to spend it with a hideous creature like me? 
Krobus,Bad_7,Maybe a relationship like this is destined to fail... 
Krobus,Bad_8,You seem unhappy lately... 
Krobus,Bad_9,I miss the sewers. 
Krobus,spring_5,...
Krobus,spring_12,...
Krobus,spring_19,...
Krobus,spring_26,...
Krobus,winter_5,...
Krobus,winter_12,...
Krobus,winter_19,...
Krobus,winter_26,...
Krobus,summer_5,...
Krobus,summer_12,...
Krobus,summer_19,...
Krobus,summer_26,...
Krobus,fall_5,...
Krobus,fall_12,...
Krobus,fall_19,...
Krobus,fall_26,...
Krobus,spring_1,"What's your plan for the new year, @?"
Krobus,spring_23,You should go to the flower dance tomorrow! Don't worry about me.
Krobus,summer_1,"I get sunburnt very easily, so I need to be careful this time of year."
Krobus,summer_8,Mmm... what's that lovely smell? You must've been sweating all night... 
Krobus,summer_15,"Don't worry, I'll take care of them. It's good protein!  It's summer... that means the house is full of flies."
Krobus,fall_8,I don't feel like doing anything today.
Krobus,fall_15,Have you figured out what you're going to use for your grange display tomorrow?
Krobus,fall_24,If I showed up to the Spirit's Eve festival they'd put me in a cage... 
Krobus,winter_28,"Thanks for letting me stay here, @. I'm looking forward to another great year! "
Krobus,spouseRoom_Krobus,"I hope the humidity here isn't bothersome to you. We both have to compromise in order to live together! We're so physically different that it's a challenge to live together, isn't it?  .5"
Krobus,spring_Krobus,"It's 'spring' now, isn't it? I can smell the peppery aroma of wild horseradish."
Krobus,summer_Krobus,"You call this time of year 'summer', right? The warmth and humidity is nice, but I wish it wasn't so sunny."
Krobus,fall_Krobus,"It's been feeling a bit cooler lately, with a musty smell. You call this time of year 'fall', correct?"
Krobus,winter_Krobus,The darkness this time of year is very soothing. If only it were warmer!
Pam,Introduction,"Don't be a jerk and we'll get along fine. Hey, kid. The name's Pam."
Pam,Resort_Shore,Looks like there's some unique fish swimmin' around. Next time I'll have to bring my pole!
Pam,Resort,Heh... Willy gave us each a piece of his fish jerky on the ride over. Delicious!
Pam,Resort_Chair,"Better not look too closely at my feet, kid. Now this is comfort! I might even take my shoes off! "
Pam,Resort_Bar,"It's a special occasion, kid... I'm ordering something unique. Make it a double! "
Pam,reject_867,"Hehe, sorry kid... I can't use that. There's more buttons than I have brain cells!  Wow, would you look at that... It's like something out of the future."
Pam,pamHouseUpgrade,"Sorry, I'm not used to people being so nice...  I can't believe you bought me a house! Is there any catch?"
Pam,pamHouseUpgradeAnonymous,"Sorry, I'm not used to people being so nice...  I can't believe someone bought me a house! I wonder if it's some kind of scam?"
Pam,MovieInvitation,"Sure thing, kid... I'll see you there. Date night with ol' Pam, huh? Hah! ^Ladies night with ol' Pam, huh? Hah! "
Pam,cc_Bus,"Yep... I'm back on the saddle, kid... hehe. Feels nice.  Hey, did you hear about the ol' bus?"
Pam,Mon,"Hey, you probably have a lot of tasty grub growin' on your farm, hm? You know, I'd eat healthier food if I could afford it. urghh... my head...   PamDrank"
Pam,Saloon,Nothin' like a sip o' the good stuff to warm these old bones... 
Pam,Saloon_Entry,"Ah... Finally./I need a drink./Gus! Gimme the usual./Hey, I'm back!/Ooh boy, am I thirsty!/I'm parched!"
Pam,Trailer_Entry,Penny! Did you make dinner?/Penny! You done your chores?/Penny! You home?/Hey! I'm home!
Pam,Saloon6,"Hey, kid. I'd buy you a drink if I could afford it!"
Pam,Saloon_Tue,Hey Gus! Gimme another round!  
Pam,Saloon_Wed,"... Hey, kid. You're too young to be moping around in a place like this."
Pam,Saloon_Thu, ... I've been looking forward to this beverage all afternoon. Heh heh.
Pam,Saloon_Fri,"Oi, Gus! Gimme another pint of your strongest!"
Pam,Saloon_Sat, isn't responding.
Pam,Saloon_Sun, seems out of it. Better leave her alone right now.
Pam,Tue,"Sorry, but I gotta be cautious with strangers. Hey, you! Don't be snoopin' around the trailer when I'm out. Got it? "
Pam,Tue2,"That's what my Pappy always used to say. Heh heh heh.  Keep your head screwed on right and you'll make it through in one piece... I was reading the newspaper this morning but then I got depressed. It's a rotten world, kid."
Pam,Wed,You don't know how glad I am that the bus is up and running! I feel alive again.|Times have been tough lately. I got laid off of my job as a bus driver. If I got that job back I could drive you to Calico Desert.  bus
Pam,Thu,"Hey. Penny's my baby girl. Be nice to her or leave her alone, got it? My house ain't pretty but at least it's by the river. Blahh... I had one too many caramel porters at the saloon last night... Go away.   PamDrunk"
Pam,Thu4,Penny says I spend too much time at the saloon... 
Pam,Thu4_inlaw_Penny,It's awful lonely at home all by myself...
Pam,Fri2,"...Ehh. Maybe I'll play checkers against myself. You got any ideas? You know, I've been thinking... I wish I had a hobby. Something to do other than hanging around at that saloon every night."
Pam,Fri,If only I'd been born rich...  Each day's just the same as the last... 
Pam,Sat,It's annoying to clean a mess. You should know that by now. Make sure your boots are clean before you go stompin' around in my house. 
Pam,Sat4,If my legs weren't so stiff I'd visit the mountains every now and then. I could sure go for some parsnips. I wish a team of elves would come during the night and tidy up my house. Hahahaha. 
Pam,Sun,He even gives me free beer on my birthday. Are you friends with Gus? He's a pretty good guy.
Pam,event_credit1,"Hey, watch your mouth! No one tells me what to do! "
Pam,event_credit2,...Oh.  ...it isn't? That's terrible! 
Pam,summer_Tue,"Hi, stranger."
Pam,summer_Tue2,"Do you need my help or something? Oh, it's Mr. @.^Oh it's Miss @."
Pam,summer_Tue6,"Ah well. There's no sense dwellin' on what you don't have. Life doesn't always turn out like you expect. I had hopes and dreams like you, once... But look at me now. "
Pam,summer_Wed,Havin' a local farm is good for our town.
Pam,summer_Wed4,"Then everyone will have a job and we'll all be happy, right? Maybe if you do real well on your farm it'll boost the local economy."
Pam,summer_Thu,"I don't often chit-chat with strangers. Oh, hi there, farmer."
Pam,summer_Thu4,It's too close to my house. It ain't healthy. I always seem to end up at the saloon at some point.
